Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	402 ms		Content: America fred 66061 50
     [java] Duration:	2 ms		Content: America harry 718815 36
     [java] Duration:	2 ms		Content: America bob 17460 31
     [java] Duration:	2 ms		Content: America dave 885780 57
     [java] Duration:	2 ms		Content: America harry 798251 37
     [java] Duration:	2 ms		Content: America bob 476939 51
     [java] Duration:	2 ms		Content: America fred 882867 32
     [java] Duration:	5 ms		Content: America harry 462038 40
     [java] Duration:	4 ms		Content: America dave 866345 49
     [java] Duration:	2 ms		Content: America bob 876459 38
     [java] Duration:	2 ms		Content: America fred 793759 37
     [java] Duration:	2 ms		Content: America bob 1000940 59
     [java] Duration:	2 ms		Content: America dave 686868 50
     [java] Duration:	1 ms		Content: America dave 482871 39
     [java] Duration:	2 ms		Content: America bob 632621 58
     [java] Duration:	2 ms		Content: America fred 671552 30
     [java] Duration:	2 ms		Content: America fred 736897 48
     [java] Duration:	2 ms		Content: America bob 448809 58
     [java] Duration:	2 ms		Content: America dave 72180 50
     [java] Duration:	17 ms		Content: America harry 711353 33
     [java] Duration:	2 ms		Content: America fred 200718 34
     [java] Duration:	2 ms		Content: America harry 920845 41
     [java] Duration:	2 ms		Content: America harry 820735 53
     [java] Duration:	2 ms		Content: America dave 477432 37
     [java] Duration:	2 ms		Content: America harry 38363 40
     [java] Duration:	2 ms		Content: America bob 461977 30
     [java] Duration:	3 ms		Content: America fred 868632 58
     [java] Duration:	2 ms		Content: America bob 292754 33
     [java] Duration:	2 ms		Content: America harry 330774 49
     [java] Duration:	2 ms		Content: America fred 1045379 36
     [java] Duration:	3 ms		Content: America harry 787705 42
     [java] Duration:	2 ms		Content: America harry 270483 55
     [java] Duration:	2 ms		Content: America fred 341943 45
     [java] Duration:	2 ms		Content: America harry 115564 31
     [java] Duration:	2 ms		Content: America bob 647179 56
     [java] Duration:	2 ms		Content: America fred 634186 37
     [java] Duration:	2 ms		Content: America dave 30506 39
     [java] Duration:	2 ms		Content: America dave 140019 46
     [java] Duration:	2 ms		Content: America harry 813026 53
     [java] Duration:	2 ms		Content: America dave 346707 37
     [java] Duration:	3 ms		Content: America dave 1015134 51
     [java] Duration:	2 ms		Content: America fred 926520 35
     [java] Duration:	2 ms		Content: America bob 1305 53
     [java] Duration:	3 ms		Content: America fred 930948 53
     [java] Duration:	2 ms		Content: America bob 462764 35
     [java] Duration:	3 ms		Content: America dave 699459 56
     [java] Duration:	2 ms		Content: America dave 14943 33
     [java] Duration:	2 ms		Content: America harry 66012 32
     [java] Duration:	2 ms		Content: America harry 227419 59
     [java] Duration:	2 ms		Content: America dave 864391 42
     [java] Duration:	2 ms		Content: America bob 653642 38
     [java] Duration:	2 ms		Content: America dave 248512 46
     [java] Duration:	2 ms		Content: America harry 895238 55
     [java] Duration:	2 ms		Content: America harry 98134 50
     [java] Duration:	2 ms		Content: America bob 176974 51
     [java] Duration:	2 ms		Content: America harry 1028813 52
     [java] Duration:	2 ms		Content: America fred 288477 38
     [java] Duration:	2 ms		Content: America harry 422248 51
     [java] Duration:	2 ms		Content: America bob 515963 33
     [java] Duration:	2 ms		Content: America bob 14648 32
     [java] Duration:	2 ms		Content: America bob 668131 33
     [java] Duration:	2 ms		Content: America dave 978354 30
     [java] Duration:	2 ms		Content: America harry 453351 54
     [java] Duration:	2 ms		Content: America dave 492320 37
     [java] Duration:	2 ms		Content: America harry 429151 38
     [java] Duration:	2 ms		Content: America harry 875416 50
     [java] Duration:	2 ms		Content: America dave 163178 38
     [java] Duration:	2 ms		Content: America fred 643706 57
     [java] Duration:	2 ms		Content: America bob 539749 52
     [java] Duration:	2 ms		Content: America bob 46628 58
     [java] Duration:	2 ms		Content: America dave 387865 33
     [java] Duration:	1 ms		Content: America bob 1025578 36
     [java] Duration:	1 ms		Content: America bob 146177 56
     [java] Duration:	2 ms		Content: America dave 626216 49
     [java] Duration:	2 ms		Content: America dave 366643 38
     [java] Duration:	2 ms		Content: America bob 1009547 36
     [java] Duration:	2 ms		Content: America bob 599726 39
     [java] Duration:	2 ms		Content: America dave 365411 40
     [java] Duration:	2 ms		Content: America bob 443762 49
     [java] Duration:	2 ms		Content: America fred 434984 53
     [java] Duration:	3 ms		Content: America fred 56801 58
     [java] Duration:	2 ms		Content: America fred 436868 44
     [java] Duration:	2 ms		Content: America bob 209280 58
     [java] Duration:	2 ms		Content: America harry 321933 31
     [java] Duration:	2 ms		Content: America harry 902696 53
     [java] Duration:	2 ms		Content: America dave 121715 39
     [java] Duration:	2 ms		Content: America harry 949754 45
     [java] Duration:	24 ms		Content: America fred 306728 34
     [java] Duration:	2 ms		Content: America fred 678115 51
     [java] Duration:	2 ms		Content: America dave 980149 51
     [java] Duration:	2 ms		Content: America fred 153315 31
     [java] Duration:	2 ms		Content: America harry 630959 30
     [java] Duration:	2 ms		Content: America dave 900065 47
     [java] Duration:	2 ms		Content: America dave 905656 44
     [java] Duration:	2 ms		Content: America harry 638559 44
     [java] Duration:	2 ms		Content: America bob 42559 59
     [java] Duration:	2 ms		Content: America bob 792123 35
     [java] Duration:	2 ms		Content: America bob 374461 37
     [java] Duration:	2 ms		Content: America bob 465071 53
     [java] Duration:	2 ms		Content: America fred 5460 44
     [java] Duration:	2 ms		Content: America dave 285797 37
     [java] Duration:	2 ms		Content: America bob 516506 41
     [java] Duration:	2 ms		Content: America fred 518352 42
     [java] Duration:	2 ms		Content: America fred 737247 59
     [java] Duration:	2 ms		Content: America bob 761390 59
     [java] Duration:	2 ms		Content: America bob 767734 52
     [java] Duration:	2 ms		Content: America dave 369070 55
     [java] Duration:	2 ms		Content: America harry 687191 42
     [java] Duration:	2 ms		Content: America harry 809324 59
     [java] Duration:	2 ms		Content: America fred 658324 44
     [java] Duration:	2 ms		Content: America bob 411115 41
     [java] Duration:	2 ms		Content: America bob 22066 52
     [java] Duration:	2 ms		Content: America harry 301385 50
     [java] Duration:	2 ms		Content: America bob 58696 32
     [java] Duration:	2 ms		Content: America harry 19742 36
     [java] Duration:	2 ms		Content: America harry 43834 50
     [java] Duration:	2 ms		Content: America fred 139203 50
     [java] Duration:	2 ms		Content: America bob 156298 32
     [java] Duration:	2 ms		Content: America bob 175391 42
     [java] Duration:	2 ms		Content: America fred 676448 47
     [java] Duration:	2 ms		Content: America harry 369041 30
     [java] Duration:	2 ms		Content: America harry 177953 39
     [java] Duration:	2 ms		Content: America fred 523339 54
     [java] Duration:	2 ms		Content: America bob 937262 59
     [java] Duration:	2 ms		Content: America harry 73682 59
     [java] Duration:	2 ms		Content: America bob 691032 34
     [java] Duration:	2 ms		Content: America fred 469718 59
     [java] Duration:	2 ms		Content: America dave 986000 52
     [java] Duration:	2 ms		Content: America bob 543478 56
     [java] Duration:	2 ms		Content: America fred 425479 47
     [java] Duration:	2 ms		Content: America dave 446761 59
     [java] Duration:	2 ms		Content: America fred 607696 48
     [java] Duration:	2 ms		Content: America harry 654100 53
     [java] Duration:	2 ms		Content: America harry 115808 44
     [java] Duration:	2 ms		Content: America harry 773083 30
     [java] Duration:	2 ms		Content: America dave 554646 35
     [java] Duration:	2 ms		Content: America harry 1003370 42
     [java] Duration:	2 ms		Content: America harry 153765 49
     [java] Duration:	2 ms		Content: America harry 513878 44
     [java] Duration:	2 ms		Content: America harry 582268 59
     [java] Duration:	2 ms		Content: America dave 447725 50
     [java] Duration:	3 ms		Content: America fred 3861 48
     [java] Duration:	2 ms		Content: America harry 579910 39
     [java] Duration:	2 ms		Content: America harry 389157 34
     [java] Duration:	2 ms		Content: America fred 642825 43
     [java] Duration:	2 ms		Content: America bob 930364 52
     [java] Duration:	2 ms		Content: America dave 133332 36
     [java] Duration:	1 ms		Content: America harry 438037 32
     [java] Duration:	2 ms		Content: America bob 510260 51
     [java] Duration:	2 ms		Content: America fred 502081 54
     [java] Duration:	2 ms		Content: America bob 160868 57
     [java] Duration:	2 ms		Content: America bob 843874 51
     [java] Duration:	2 ms		Content: America bob 268458 31
     [java] Duration:	2 ms		Content: America fred 38986 58
     [java] Duration:	2 ms		Content: America bob 688104 48
     [java] Duration:	2 ms		Content: America fred 620317 30
     [java] Duration:	2 ms		Content: America dave 249567 56
     [java] Duration:	2 ms		Content: America harry 268296 44
     [java] Duration:	2 ms		Content: America dave 435688 50
     [java] Duration:	2 ms		Content: America dave 584382 38
     [java] Duration:	2 ms		Content: America dave 881454 55
     [java] Duration:	3 ms		Content: America fred 590419 57
     [java] Duration:	2 ms		Content: America fred 559996 54
     [java] Duration:	2 ms		Content: America dave 667659 54
     [java] Duration:	1 ms		Content: America dave 659741 38
     [java] Duration:	2 ms		Content: America bob 760429 37
     [java] Duration:	21 ms		Content: America harry 563151 56
     [java] Duration:	2 ms		Content: America dave 315642 53
     [java] Duration:	2 ms		Content: America fred 975880 47
     [java] Duration:	1 ms		Content: America harry 687009 35
     [java] Duration:	2 ms		Content: America dave 442210 31
     [java] Duration:	1 ms		Content: America fred 605613 42
     [java] Duration:	1 ms		Content: America dave 855380 33
     [java] Duration:	1 ms		Content: America dave 585036 42
     [java] Duration:	2 ms		Content: America bob 447829 57
     [java] Duration:	2 ms		Content: America bob 893989 38
     [java] Duration:	3 ms		Content: America harry 586561 35
     [java] Duration:	2 ms		Content: America harry 946921 54
     [java] Duration:	2 ms		Content: America harry 392656 59
     [java] Duration:	2 ms		Content: America dave 570755 59
     [java] Duration:	2 ms		Content: America fred 755786 30
     [java] Duration:	2 ms		Content: America fred 1040025 36
     [java] Duration:	2 ms		Content: America bob 987233 55
     [java] Duration:	2 ms		Content: America harry 643723 37
     [java] Duration:	1 ms		Content: America harry 913769 34
     [java] Duration:	1 ms		Content: America dave 1034149 48
     [java] Duration:	3 ms		Content: America fred 711560 41
     [java] Duration:	1 ms		Content: America dave 391668 53
     [java] Duration:	2 ms		Content: America dave 241913 49
     [java] Duration:	2 ms		Content: America bob 475604 53
     [java] Duration:	2 ms		Content: America fred 528309 38
     [java] Duration:	2 ms		Content: America fred 333152 34
     [java] Duration:	2 ms		Content: America fred 215000 53
     [java] Duration:	2 ms		Content: America fred 655633 51
     [java] Duration:	2 ms		Content: America harry 697341 53
     [java] Duration:	2 ms		Content: America dave 670252 44
     [java] Duration:	2 ms		Content: America harry 166731 37
     [java] Duration:	2 ms		Content: America harry 420741 30
     [java] Duration:	2 ms		Content: America fred 134492 30
     [java] Duration:	2 ms		Content: America dave 603414 50
     [java] Duration:	2 ms		Content: America harry 974730 31
     [java] Duration:	2 ms		Content: America bob 519842 36
     [java] Duration:	2 ms		Content: America bob 239313 45
     [java] Duration:	2 ms		Content: America fred 923547 33
     [java] Duration:	2 ms		Content: America harry 327994 30
     [java] Duration:	2 ms		Content: America dave 224675 41
     [java] Duration:	2 ms		Content: America bob 454817 46
     [java] Duration:	2 ms		Content: America bob 134962 33
     [java] Duration:	2 ms		Content: America fred 372497 37
     [java] Duration:	2 ms		Content: America fred 1033691 33
     [java] Duration:	2 ms		Content: America dave 810021 37
     [java] Duration:	2 ms		Content: America fred 583138 50
     [java] Duration:	2 ms		Content: America harry 48292 56
     [java] Duration:	2 ms		Content: America harry 647889 54
     [java] Duration:	2 ms		Content: America dave 946938 51
     [java] Duration:	2 ms		Content: America dave 81038 42
     [java] Duration:	2 ms		Content: America harry 394217 50
