Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	416 ms		Content: America bob 749220 56
     [java] Duration:	2 ms		Content: America bob 258711 50
     [java] Duration:	2 ms		Content: America fred 616296 53
     [java] Duration:	22 ms		Content: America bob 262131 35
     [java] Duration:	2 ms		Content: America bob 508941 49
     [java] Duration:	2 ms		Content: America bob 440300 35
     [java] Duration:	2 ms		Content: America harry 19822 45
     [java] Duration:	2 ms		Content: America fred 834634 49
     [java] Duration:	2 ms		Content: America bob 563207 57
     [java] Duration:	2 ms		Content: America fred 145158 54
     [java] Duration:	1 ms		Content: America bob 384481 32
     [java] Duration:	2 ms		Content: America bob 950034 30
     [java] Duration:	1 ms		Content: America fred 1009304 53
     [java] Duration:	2 ms		Content: America dave 706237 52
     [java] Duration:	2 ms		Content: America harry 785391 51
     [java] Duration:	2 ms		Content: America dave 619432 43
     [java] Duration:	1 ms		Content: America harry 565621 37
     [java] Duration:	4 ms		Content: America harry 785890 35
     [java] Duration:	2 ms		Content: America dave 274152 55
     [java] Duration:	2 ms		Content: America fred 555381 33
     [java] Duration:	2 ms		Content: America bob 328183 55
     [java] Duration:	2 ms		Content: America fred 742557 50
     [java] Duration:	2 ms		Content: America dave 243141 56
     [java] Duration:	2 ms		Content: America fred 186300 43
     [java] Duration:	2 ms		Content: America harry 337202 51
     [java] Duration:	1 ms		Content: America harry 924977 48
     [java] Duration:	2 ms		Content: America fred 766092 37
     [java] Duration:	2 ms		Content: America dave 944364 58
     [java] Duration:	2 ms		Content: America dave 874307 49
     [java] Duration:	24 ms		Content: America fred 407170 31
     [java] Duration:	2 ms		Content: America bob 755343 45
     [java] Duration:	2 ms		Content: America harry 375712 58
     [java] Duration:	2 ms		Content: America fred 393885 45
     [java] Duration:	2 ms		Content: America fred 967637 52
     [java] Duration:	2 ms		Content: America harry 109991 52
     [java] Duration:	2 ms		Content: America harry 321126 31
     [java] Duration:	2 ms		Content: America bob 289964 34
     [java] Duration:	2 ms		Content: America bob 727906 36
     [java] Duration:	2 ms		Content: America fred 829268 42
     [java] Duration:	2 ms		Content: America fred 532862 51
     [java] Duration:	2 ms		Content: America harry 439110 44
     [java] Duration:	3 ms		Content: America harry 91149 36
     [java] Duration:	2 ms		Content: America bob 598344 40
     [java] Duration:	2 ms		Content: America dave 584248 38
     [java] Duration:	2 ms		Content: America dave 356959 37
     [java] Duration:	2 ms		Content: America bob 927250 40
     [java] Duration:	2 ms		Content: America bob 138026 58
     [java] Duration:	2 ms		Content: America harry 951083 58
     [java] Duration:	2 ms		Content: America fred 60209 58
     [java] Duration:	2 ms		Content: America bob 214734 34
     [java] Duration:	2 ms		Content: America bob 128907 47
     [java] Duration:	2 ms		Content: America dave 185966 36
     [java] Duration:	2 ms		Content: America dave 690532 40
     [java] Duration:	2 ms		Content: America dave 731312 38
     [java] Duration:	2 ms		Content: America fred 943542 51
     [java] Duration:	2 ms		Content: America bob 1021968 35
     [java] Duration:	2 ms		Content: America fred 363540 43
     [java] Duration:	2 ms		Content: America harry 940625 34
     [java] Duration:	2 ms		Content: America dave 119228 44
     [java] Duration:	2 ms		Content: America harry 805525 54
     [java] Duration:	3 ms		Content: America fred 621422 56
     [java] Duration:	2 ms		Content: America dave 34292 51
     [java] Duration:	2 ms		Content: America fred 652133 46
     [java] Duration:	2 ms		Content: America bob 293286 40
     [java] Duration:	3 ms		Content: America dave 115813 35
     [java] Duration:	22 ms		Content: America fred 528960 49
     [java] Duration:	2 ms		Content: America dave 548773 38
     [java] Duration:	2 ms		Content: America bob 975953 33
     [java] Duration:	2 ms		Content: America harry 648803 35
     [java] Duration:	2 ms		Content: America harry 901320 53
     [java] Duration:	3 ms		Content: America dave 368461 41
     [java] Duration:	3 ms		Content: America harry 1043458 57
     [java] Duration:	2 ms		Content: America fred 747294 37
     [java] Duration:	2 ms		Content: America bob 521178 44
     [java] Duration:	2 ms		Content: America dave 324589 31
     [java] Duration:	2 ms		Content: America fred 635945 46
     [java] Duration:	24 ms		Content: America bob 545430 55
     [java] Duration:	2 ms		Content: America fred 804499 48
     [java] Duration:	2 ms		Content: America dave 792195 44
     [java] Duration:	2 ms		Content: America harry 914355 30
     [java] Duration:	2 ms		Content: America dave 277786 46
     [java] Duration:	2 ms		Content: America harry 306284 30
     [java] Duration:	2 ms		Content: America fred 134498 57
     [java] Duration:	2 ms		Content: America bob 283097 54
     [java] Duration:	2 ms		Content: America dave 7802 48
     [java] Duration:	2 ms		Content: America dave 590975 35
     [java] Duration:	2 ms		Content: America bob 1027276 37
     [java] Duration:	2 ms		Content: America harry 837227 39
     [java] Duration:	2 ms		Content: America fred 17634 49
     [java] Duration:	2 ms		Content: America fred 480394 40
     [java] Duration:	2 ms		Content: America harry 402192 45
     [java] Duration:	2 ms		Content: America bob 73637 47
     [java] Duration:	2 ms		Content: America bob 794306 42
     [java] Duration:	2 ms		Content: America harry 711730 43
     [java] Duration:	2 ms		Content: America bob 559763 54
     [java] Duration:	2 ms		Content: America harry 624583 36
     [java] Duration:	2 ms		Content: America harry 952784 46
     [java] Duration:	2 ms		Content: America bob 181850 31
     [java] Duration:	2 ms		Content: America harry 988420 37
     [java] Duration:	2 ms		Content: America dave 815089 54
     [java] Duration:	3 ms		Content: America harry 214467 46
     [java] Duration:	2 ms		Content: America dave 856140 32
     [java] Duration:	2 ms		Content: America dave 61431 54
     [java] Duration:	2 ms		Content: America dave 927638 43
     [java] Duration:	3 ms		Content: America bob 1011563 55
     [java] Duration:	2 ms		Content: America dave 569694 47
     [java] Duration:	2 ms		Content: America dave 997282 58
     [java] Duration:	2 ms		Content: America dave 255114 44
     [java] Duration:	2 ms		Content: America harry 760060 45
     [java] Duration:	5 ms		Content: America harry 345361 42
     [java] Duration:	3 ms		Content: America harry 695509 47
     [java] Duration:	2 ms		Content: America dave 662273 55
     [java] Duration:	2 ms		Content: America dave 393681 41
     [java] Duration:	2 ms		Content: America bob 1006101 44
     [java] Duration:	2 ms		Content: America harry 859 32
     [java] Duration:	2 ms		Content: America bob 33548 33
     [java] Duration:	2 ms		Content: America dave 143266 46
     [java] Duration:	2 ms		Content: America harry 177556 55
     [java] Duration:	2 ms		Content: America harry 606642 41
     [java] Duration:	2 ms		Content: America harry 364025 47
     [java] Duration:	2 ms		Content: America bob 790559 34
     [java] Duration:	3 ms		Content: America dave 112592 50
     [java] Duration:	2 ms		Content: America fred 460480 38
     [java] Duration:	2 ms		Content: America harry 957864 45
     [java] Duration:	2 ms		Content: America harry 715025 48
     [java] Duration:	39 ms		Content: America bob 1032665 42
     [java] Duration:	3 ms		Content: America harry 143712 35
     [java] Duration:	2 ms		Content: America fred 921148 48
     [java] Duration:	2 ms		Content: America fred 166307 38
     [java] Duration:	2 ms		Content: America fred 517929 36
     [java] Duration:	2 ms		Content: America dave 904376 30
     [java] Duration:	2 ms		Content: America dave 54216 31
     [java] Duration:	2 ms		Content: America fred 916997 54
     [java] Duration:	2 ms		Content: America dave 1048112 54
     [java] Duration:	2 ms		Content: America fred 614209 36
     [java] Duration:	2 ms		Content: America fred 300391 58
     [java] Duration:	2 ms		Content: America fred 51918 32
     [java] Duration:	5 ms		Content: America harry 502635 48
     [java] Duration:	2 ms		Content: America fred 851137 57
     [java] Duration:	2 ms		Content: America fred 987617 39
     [java] Duration:	2 ms		Content: America fred 820079 38
     [java] Duration:	2 ms		Content: America dave 749641 44
     [java] Duration:	2 ms		Content: America dave 985608 45
     [java] Duration:	2 ms		Content: America harry 473952 59
     [java] Duration:	2 ms		Content: America dave 408245 33
     [java] Duration:	2 ms		Content: America fred 785753 42
     [java] Duration:	2 ms		Content: America bob 397097 49
     [java] Duration:	2 ms		Content: America fred 498641 58
     [java] Duration:	2 ms		Content: America bob 485856 45
     [java] Duration:	2 ms		Content: America harry 240191 49
     [java] Duration:	2 ms		Content: America fred 18132 45
     [java] Duration:	2 ms		Content: America harry 835205 44
     [java] Duration:	2 ms		Content: America bob 642564 30
     [java] Duration:	2 ms		Content: America bob 1010090 53
     [java] Duration:	2 ms		Content: America dave 885510 52
     [java] Duration:	2 ms		Content: America fred 971059 48
     [java] Duration:	2 ms		Content: America fred 424003 55
     [java] Duration:	2 ms		Content: America bob 63519 30
     [java] Duration:	2 ms		Content: America harry 980105 42
     [java] Duration:	2 ms		Content: America fred 881401 42
     [java] Duration:	2 ms		Content: America fred 178255 59
     [java] Duration:	2 ms		Content: America harry 1000862 51
     [java] Duration:	2 ms		Content: America dave 628714 58
     [java] Duration:	2 ms		Content: America bob 163586 33
     [java] Duration:	2 ms		Content: America dave 931056 45
     [java] Duration:	4 ms		Content: America bob 841770 53
     [java] Duration:	2 ms		Content: America dave 750411 35
     [java] Duration:	2 ms		Content: America bob 265848 42
     [java] Duration:	2 ms		Content: America harry 837778 51
     [java] Duration:	2 ms		Content: America fred 361489 49
     [java] Duration:	2 ms		Content: America fred 467223 44
     [java] Duration:	2 ms		Content: America dave 996848 54
     [java] Duration:	5 ms		Content: America bob 304086 48
     [java] Duration:	2 ms		Content: America bob 752198 41
     [java] Duration:	2 ms		Content: America harry 249835 49
     [java] Duration:	3 ms		Content: America dave 600581 49
     [java] Duration:	2 ms		Content: America fred 631235 48
     [java] Duration:	2 ms		Content: America bob 801120 52
     [java] Duration:	2 ms		Content: America dave 990244 53
     [java] Duration:	25 ms		Content: America dave 82122 36
     [java] Duration:	3 ms		Content: America harry 341173 38
     [java] Duration:	2 ms		Content: America harry 526069 51
     [java] Duration:	2 ms		Content: America fred 583487 45
     [java] Duration:	2 ms		Content: America fred 931549 58
     [java] Duration:	2 ms		Content: America harry 406626 32
     [java] Duration:	2 ms		Content: America bob 41100 38
     [java] Duration:	2 ms		Content: America fred 805110 48
     [java] Duration:	2 ms		Content: America bob 490060 59
     [java] Duration:	2 ms		Content: America dave 274481 42
     [java] Duration:	3 ms		Content: America harry 979514 55
     [java] Duration:	2 ms		Content: America dave 678185 30
     [java] Duration:	2 ms		Content: America harry 526348 30
     [java] Duration:	2 ms		Content: America dave 627159 39
     [java] Duration:	2 ms		Content: America fred 767986 50
     [java] Duration:	2 ms		Content: America bob 5339 41
     [java] Duration:	2 ms		Content: America fred 812494 38
     [java] Duration:	2 ms		Content: America dave 91829 30
     [java] Duration:	2 ms		Content: America fred 959172 33
     [java] Duration:	2 ms		Content: America dave 915271 52
     [java] Duration:	2 ms		Content: America fred 914939 37
     [java] Duration:	2 ms		Content: America dave 484997 39
     [java] Duration:	2 ms		Content: America dave 282627 47
     [java] Duration:	2 ms		Content: America dave 114361 40
     [java] Duration:	3 ms		Content: America dave 627224 42
     [java] Duration:	2 ms		Content: America harry 579574 50
     [java] Duration:	2 ms		Content: America dave 604606 56
     [java] Duration:	2 ms		Content: America harry 962328 52
     [java] Duration:	2 ms		Content: America bob 66927 41
     [java] Duration:	2 ms		Content: America fred 859001 42
     [java] Duration:	2 ms		Content: America fred 633420 54
     [java] Duration:	2 ms		Content: America bob 634411 30
     [java] Duration:	2 ms		Content: America dave 684494 44
     [java] Duration:	2 ms		Content: America fred 949755 58
     [java] Duration:	2 ms		Content: America harry 674733 32
     [java] Duration:	2 ms		Content: America dave 639873 58
     [java] Duration:	3 ms		Content: America harry 417588 39
