Buildfile: /home/ec2-user/mongo-write-availability/build.xml

run:
     [java] Duration:	268 ms		Content: Europe alice 939743 58
     [java] Duration:	2 ms		Content: Europe alice 138803 41
     [java] Duration:	2 ms		Content: Europe alice 45777 30
     [java] Duration:	2 ms		Content: Europe alice 847198 40
     [java] Duration:	2 ms		Content: Europe eve 251311 35
     [java] Duration:	2 ms		Content: Europe carol 374388 48
     [java] Duration:	2 ms		Content: Europe eve 534626 49
     [java] Duration:	2 ms		Content: Europe eve 379493 30
     [java] Duration:	2 ms		Content: Europe alice 988820 40
     [java] Duration:	2 ms		Content: Europe alice 781090 39
     [java] Duration:	2 ms		Content: Europe eve 839800 46
     [java] Duration:	2 ms		Content: Europe gary 572402 58
     [java] Duration:	2 ms		Content: Europe carol 1027865 44
     [java] Duration:	2 ms		Content: Europe gary 882783 54
     [java] Duration:	2 ms		Content: Europe gary 632323 45
     [java] Duration:	2 ms		Content: Europe alice 299341 53
     [java] Duration:	2 ms		Content: Europe gary 308364 44
     [java] Duration:	4 ms		Content: Europe carol 737945 52
     [java] Duration:	2 ms		Content: Europe alice 913875 54
     [java] Duration:	2 ms		Content: Europe alice 719141 33
     [java] Duration:	2 ms		Content: Europe alice 342369 56
     [java] Duration:	2 ms		Content: Europe carol 300088 52
     [java] Duration:	2 ms		Content: Europe eve 284180 44
     [java] Duration:	2 ms		Content: Europe gary 194492 40
     [java] Duration:	2 ms		Content: Europe alice 477624 55
     [java] Duration:	2 ms		Content: Europe alice 182851 37
     [java] Duration:	2 ms		Content: Europe gary 818100 32
     [java] Duration:	2 ms		Content: Europe carol 870716 32
     [java] Duration:	3 ms		Content: Europe gary 84544 41
     [java] Duration:	2 ms		Content: Europe eve 841630 43
     [java] Duration:	2 ms		Content: Europe gary 221640 44
     [java] Duration:	2 ms		Content: Europe carol 119049 59
     [java] Duration:	2 ms		Content: Europe gary 698026 36
     [java] Duration:	3 ms		Content: Europe carol 589743 39
     [java] Duration:	5 ms		Content: Europe gary 610521 36
     [java] Duration:	3 ms		Content: Europe gary 1017431 57
     [java] Duration:	3 ms		Content: Europe carol 544873 39
     [java] Duration:	2 ms		Content: Europe carol 7222 44
     [java] Duration:	2 ms		Content: Europe alice 461439 46
     [java] Duration:	2 ms		Content: Europe gary 117167 59
     [java] Duration:	2 ms		Content: Europe alice 659705 52
     [java] Duration:	2 ms		Content: Europe alice 426684 40
     [java] Duration:	2 ms		Content: Europe gary 908532 42
     [java] Duration:	2 ms		Content: Europe gary 191005 30
     [java] Duration:	3 ms		Content: Europe carol 1042438 34
     [java] Duration:	2 ms		Content: Europe alice 376990 37
     [java] Duration:	2 ms		Content: Europe gary 159302 58
     [java] Duration:	2 ms		Content: Europe gary 118666 44
     [java] Duration:	3 ms		Content: Europe carol 530847 58
     [java] Duration:	2 ms		Content: Europe alice 933055 42
     [java] Duration:	2 ms		Content: Europe gary 114608 40
     [java] Duration:	3 ms		Content: Europe carol 259707 34
     [java] Duration:	3 ms		Content: Europe eve 882526 53
     [java] Duration:	2 ms		Content: Europe carol 421887 45
     [java] Duration:	2 ms		Content: Europe alice 998133 44
     [java] Duration:	2 ms		Content: Europe eve 170891 51
     [java] Duration:	5 ms		Content: Europe gary 316607 48
     [java] Duration:	2 ms		Content: Europe gary 42302 42
     [java] Duration:	2 ms		Content: Europe eve 292366 48
     [java] Duration:	2 ms		Content: Europe eve 874317 58
     [java] Duration:	2 ms		Content: Europe gary 278285 34
     [java] Duration:	2 ms		Content: Europe gary 107301 48
     [java] Duration:	2 ms		Content: Europe eve 352351 48
     [java] Duration:	3 ms		Content: Europe carol 684240 53
     [java] Duration:	2 ms		Content: Europe alice 458798 30
     [java] Duration:	2 ms		Content: Europe alice 497951 59
     [java] Duration:	2 ms		Content: Europe gary 664696 40
     [java] Duration:	2 ms		Content: Europe eve 559832 45
     [java] Duration:	2 ms		Content: Europe eve 519476 35
     [java] Duration:	2 ms		Content: Europe eve 932347 54
     [java] Duration:	4 ms		Content: Europe eve 677353 45
     [java] Duration:	2 ms		Content: Europe alice 686325 41
     [java] Duration:	2 ms		Content: Europe eve 920085 51
     [java] Duration:	2 ms		Content: Europe gary 781611 59
     [java] Duration:	2 ms		Content: Europe alice 583667 35
     [java] Duration:	2 ms		Content: Europe alice 471786 42
     [java] Duration:	2 ms		Content: Europe gary 321260 40
     [java] Duration:	2 ms		Content: Europe alice 327761 48
     [java] Duration:	2 ms		Content: Europe gary 429030 30
     [java] Duration:	2 ms		Content: Europe gary 63872 39
     [java] Duration:	3 ms		Content: Europe carol 380192 55
     [java] Duration:	2 ms		Content: Europe alice 71876 49
     [java] Duration:	2 ms		Content: Europe alice 1038529 56
     [java] Duration:	2 ms		Content: Europe alice 99471 53
     [java] Duration:	2 ms		Content: Europe alice 860027 50
     [java] Duration:	3 ms		Content: Europe carol 582850 39
     [java] Duration:	2 ms		Content: Europe eve 9505 31
     [java] Duration:	2 ms		Content: Europe carol 62034 32
     [java] Duration:	3 ms		Content: Europe gary 80768 50
     [java] Duration:	3 ms		Content: Europe carol 395708 51
     [java] Duration:	3 ms		Content: Europe gary 666855 52
     [java] Duration:	2 ms		Content: Europe gary 221229 42
     [java] Duration:	2 ms		Content: Europe gary 489615 52
     [java] Duration:	2 ms		Content: Europe gary 335005 42
     [java] Duration:	3 ms		Content: Europe carol 6380 51
     [java] Duration:	2 ms		Content: Europe alice 559338 52
     [java] Duration:	2 ms		Content: Europe carol 464442 45
     [java] Duration:	2 ms		Content: Europe gary 288269 57
     [java] Duration:	2 ms		Content: Europe gary 503010 33
     [java] Duration:	2 ms		Content: Europe alice 667633 34
     [java] Duration:	2 ms		Content: Europe gary 19175 54
     [java] Duration:	2 ms		Content: Europe alice 877501 50
     [java] Duration:	2 ms		Content: Europe gary 156186 56
     [java] Duration:	2 ms		Content: Europe gary 260208 58
     [java] Duration:	3 ms		Content: Europe carol 733712 58
     [java] Duration:	2 ms		Content: Europe eve 603256 47
     [java] Duration:	2 ms		Content: Europe gary 520444 40
     [java] Duration:	2 ms		Content: Europe carol 638564 45
     [java] Duration:	3 ms		Content: Europe eve 776925 46
     [java] Duration:	2 ms		Content: Europe carol 1047322 54
     [java] Duration:	2 ms		Content: Europe eve 189253 35
     [java] Duration:	2 ms		Content: Europe alice 168531 42
     [java] Duration:	2 ms		Content: Europe gary 503662 55
     [java] Duration:	2 ms		Content: Europe gary 727250 53
     [java] Duration:	2 ms		Content: Europe alice 500119 46
     [java] Duration:	2 ms		Content: Europe eve 903957 38
     [java] Duration:	2 ms		Content: Europe alice 991245 34
     [java] Duration:	2 ms		Content: Europe eve 785671 37
     [java] Duration:	2 ms		Content: Europe eve 994486 42
     [java] Duration:	3 ms		Content: Europe carol 962412 46
     [java] Duration:	2 ms		Content: Europe gary 782004 43
     [java] Duration:	2 ms		Content: Europe gary 197857 41
     [java] Duration:	2 ms		Content: Europe alice 932047 52
     [java] Duration:	2 ms		Content: Europe alice 603943 37
     [java] Duration:	3 ms		Content: Europe gary 551836 31
     [java] Duration:	2 ms		Content: Europe alice 70130 38
     [java] Duration:	2 ms		Content: Europe gary 87131 48
     [java] Duration:	2 ms		Content: Europe alice 542073 36
     [java] Duration:	2 ms		Content: Europe alice 192075 45
     [java] Duration:	2 ms		Content: Europe gary 291511 33
     [java] Duration:	2 ms		Content: Europe gary 493530 45
     [java] Duration:	2 ms		Content: Europe gary 669617 56
     [java] Duration:	3 ms		Content: Europe carol 531561 49
     [java] Duration:	2 ms		Content: Europe eve 1016969 45
     [java] Duration:	2 ms		Content: Europe gary 627751 37
     [java] Duration:	2 ms		Content: Europe carol 272599 34
     [java] Duration:	2 ms		Content: Europe eve 533452 42
     [java] Duration:	2 ms		Content: Europe alice 127326 42
     [java] Duration:	2 ms		Content: Europe eve 951934 44
     [java] Duration:	2 ms		Content: Europe alice 856013 41
     [java] Duration:	2 ms		Content: Europe eve 111760 34
     [java] Duration:	2 ms		Content: Europe gary 75813 32
     [java] Duration:	2 ms		Content: Europe alice 223029 35
     [java] Duration:	2 ms		Content: Europe alice 513626 32
     [java] Duration:	2 ms		Content: Europe gary 50615 40
     [java] Duration:	3 ms		Content: Europe carol 131255 36
     [java] Duration:	3 ms		Content: Europe gary 440064 54
     [java] Duration:	2 ms		Content: Europe alice 288814 50
     [java] Duration:	2 ms		Content: Europe alice 477090 46
     [java] Duration:	3 ms		Content: Europe carol 292953 58
     [java] Duration:	2 ms		Content: Europe eve 1008155 32
     [java] Duration:	2 ms		Content: Europe carol 193823 48
     [java] Duration:	2 ms		Content: Europe eve 515838 54
     [java] Duration:	2 ms		Content: Europe gary 454001 50
     [java] Duration:	2 ms		Content: Europe alice 437483 58
     [java] Duration:	2 ms		Content: Europe eve 486951 59
     [java] Duration:	2 ms		Content: Europe gary 810212 52
     [java] Duration:	2 ms		Content: Europe gary 248969 47
     [java] Duration:	2 ms		Content: Europe eve 853696 35
     [java] Duration:	2 ms		Content: Europe eve 300095 47
     [java] Duration:	2 ms		Content: Europe alice 879068 44
     [java] Duration:	2 ms		Content: Europe gary 168437 41
     [java] Duration:	2 ms		Content: Europe gary 592147 36
     [java] Duration:	2 ms		Content: Europe gary 686082 35
     [java] Duration:	2 ms		Content: Europe alice 656652 45
     [java] Duration:	3 ms		Content: Europe carol 159325 33
     [java] Duration:	2 ms		Content: Europe eve 481315 47
     [java] Duration:	2 ms		Content: Europe carol 687159 50
     [java] Duration:	2 ms		Content: Europe gary 267077 39
     [java] Duration:	2 ms		Content: Europe gary 824611 47
     [java] Duration:	2 ms		Content: Europe carol 622895 42
     [java] Duration:	3 ms		Content: Europe carol 458871 40
     [java] Duration:	2 ms		Content: Europe eve 788165 32
     [java] Duration:	2 ms		Content: Europe alice 579080 43
     [java] Duration:	2 ms		Content: Europe gary 259679 50
     [java] Duration:	2 ms		Content: Europe eve 835580 36
     [java] Duration:	2 ms		Content: Europe alice 928861 56
     [java] Duration:	2 ms		Content: Europe alice 455626 48
     [java] Duration:	2 ms		Content: Europe gary 85356 47
     [java] Duration:	2 ms		Content: Europe carol 220997 47
     [java] Duration:	2 ms		Content: Europe alice 960874 40
     [java] Duration:	2 ms		Content: Europe eve 541477 53
     [java] Duration:	2 ms		Content: Europe eve 462692 57
     [java] Duration:	2 ms		Content: Europe carol 986491 47
     [java] Duration:	5 ms		Content: Europe gary 570186 43
     [java] Duration:	2 ms		Content: Europe alice 611760 44
     [java] Duration:	2 ms		Content: Europe gary 105050 56
     [java] Duration:	2 ms		Content: Europe carol 112803 35
     [java] Duration:	2 ms		Content: Europe alice 379213 31
     [java] Duration:	2 ms		Content: Europe eve 810275 35
     [java] Duration:	2 ms		Content: Europe eve 423090 46
     [java] Duration:	2 ms		Content: Europe gary 790912 33
     [java] Duration:	2 ms		Content: Europe gary 737484 40
     [java] Duration:	2 ms		Content: Europe gary 1041172 35
     [java] Duration:	2 ms		Content: Europe alice 221585 34
     [java] Duration:	2 ms		Content: Europe gary 12684 47
     [java] Duration:	2 ms		Content: Europe gary 558323 33
     [java] Duration:	2 ms		Content: Europe gary 1014286 59
     [java] Duration:	2 ms		Content: Europe alice 240253 48
     [java] Duration:	2 ms		Content: Europe alice 890585 55
     [java] Duration:	2 ms		Content: Europe carol 330738 49
     [java] Duration:	2 ms		Content: Europe alice 394110 48
     [java] Duration:	2 ms		Content: Europe alice 675693 39
     [java] Duration:	2 ms		Content: Europe alice 166575 31
     [java] Duration:	2 ms		Content: Europe carol 63135 56
     [java] Duration:	2 ms		Content: Europe gary 237224 46
     [java] Duration:	2 ms		Content: Europe alice 510112 56
     [java] Duration:	2 ms		Content: Europe alice 384147 54
     [java] Duration:	2 ms		Content: Europe gary 661846 42
     [java] Duration:	2 ms		Content: Europe gary 565960 57
     [java] Duration:	2 ms		Content: Europe gary 794699 43
     [java] Duration:	2 ms		Content: Europe eve 448504 45
     [java] Duration:	2 ms		Content: Europe gary 332178 59
     [java] Duration:	2 ms		Content: Europe carol 999068 41
     [java] Duration:	2 ms		Content: Europe eve 297395 53
     [java] Duration:	2 ms		Content: Europe alice 258871 51
     [java] Duration:	2 ms		Content: Europe carol 528177 39
     [java] Duration:	2 ms		Content: Europe gary 412994 35
     [java] Duration:	2 ms		Content: Europe gary 992148 42
     [java] Duration:	2 ms		Content: Europe gary 794228 43
     [java] Duration:	2 ms		Content: Europe gary 319058 58
     [java] Duration:	2 ms		Content: Europe carol 604092 41
     [java] Duration:	2 ms		Content: Europe gary 780457 35
     [java] Duration:	2 ms		Content: Europe gary 378083 32
     [java] Duration:	5 ms		Content: Europe alice 527292 32
     [java] Duration:	2 ms		Content: Europe alice 370620 41
     [java] Duration:	2 ms		Content: Europe eve 87815 35
     [java] Duration:	2 ms		Content: Europe gary 145044 50
     [java] Duration:	2 ms		Content: Europe gary 193901 41
     [java] Duration:	2 ms		Content: Europe alice 751392 53
     [java] Duration:	2 ms		Content: Europe eve 209247 56
     [java] Duration:	2 ms		Content: Europe alice 442396 55
     [java] Duration:	2 ms		Content: Europe eve 671523 49
     [java] Duration:	2 ms		Content: Europe eve 294006 40
     [java] Duration:	2 ms		Content: Europe alice 381088 57
     [java] Duration:	2 ms		Content: Europe alice 418964 37
     [java] Duration:	2 ms		Content: Europe carol 408586 41
     [java] Duration:	6 ms		Content: Europe carol 994066 44
     [java] Duration:	2 ms		Content: Europe gary 1010793 47
     [java] Duration:	2 ms		Content: Europe gary 651592 38
     [java] Duration:	2 ms		Content: Europe eve 585349 50
     [java] Duration:	2 ms		Content: Europe gary 182712 51
     [java] Duration:	2 ms		Content: Europe eve 1044845 34
     [java] Duration:	2 ms		Content: Europe alice 503020 30
     [java] Duration:	2 ms		Content: Europe alice 1018277 52
     [java] Duration:	2 ms		Content: Europe gary 22674 56
     [java] Duration:	2 ms		Content: Europe alice 496276 40
     [java] Duration:	2 ms		Content: Europe alice 109205 54
     [java] Duration:	3 ms		Content: Europe carol 715093 48
     [java] Duration:	2 ms		Content: Europe carol 389894 44
     [java] Duration:	2 ms		Content: Europe gary 729030 52
     [java] Duration:	2 ms		Content: Europe carol 65207 49
     [java] Duration:	2 ms		Content: Europe gary 721509 51
     [java] Duration:	2 ms		Content: Europe carol 73581 36
     [java] Duration:	2 ms		Content: Europe gary 850022 40
     [java] Duration:	2 ms		Content: Europe carol 896589 39
     [java] Duration:	2 ms		Content: Europe gary 89712 48
     [java] Duration:	2 ms		Content: Europe eve 27079 45
     [java] Duration:	2 ms		Content: Europe gary 166715 41
     [java] Duration:	2 ms		Content: Europe gary 385503 36
     [java] Duration:	2 ms		Content: Europe alice 234842 44
     [java] Duration:	2 ms		Content: Europe eve 977839 38
     [java] Duration:	4 ms		Content: Europe alice 255503 51
     [java] Duration:	2 ms		Content: Europe alice 205660 42
     [java] Duration:	3 ms		Content: Europe carol 680546 49
